2017-12-6-0-21-30    UserID [21]    Transaction Complete 
2017-12-6-0-21-30    UserID [5]    Transaction Complete 
2017-12-6-0-21-30    UserID [15]    Transaction Complete 
2017-12-6-0-21-30    UserID [6]    Transaction Complete 
2017-12-6-0-21-30    UserID [16]    Transaction Complete 
2017-12-6-0-21-30    UserID [12]    Transaction Complete 
2017-12-6-0-21-30    UserID [1]    Transaction Complete 
2017-12-6-0-21-30    UserID [29]    Transaction Complete 
2017-12-6-0-21-30    UserID [20]    Transaction Complete 
2017-12-6-0-21-30    UserID [28]    Transaction Complete 
2017-12-6-0-21-30    UserID [13]    Transaction Complete 
2017-12-6-0-21-30    UserID [17]    Transaction Complete 
2017-12-6-0-21-30    UserID [18]    Transaction Complete 
2017-12-6-0-21-30    UserID [19]    Transaction Complete 
2017-12-6-0-21-30    UserID [23]    Transaction Complete 
2017-12-6-0-21-30    UserID [14]    Transaction Complete 
2017-12-6-0-21-30    UserID [2]    Transaction Complete 
2017-12-6-0-21-30    UserID [0]    Transaction Complete 
2017-12-6-0-21-30    UserID [7]    Transaction Complete 
2017-12-6-0-21-30    UserID [11]    Transaction Complete 
2017-12-6-0-21-30    UserID [8]    Transaction Complete 
2017-12-6-0-21-30    UserID [22]    Transaction Complete 
2017-12-6-0-21-30    UserID [3]    Transaction Complete 
2017-12-6-0-21-30    UserID [24]    Transaction Complete 
2017-12-6-0-21-30    UserID [26]    Transaction Complete 
2017-12-6-0-21-30    UserID [9]    Transaction Complete 
2017-12-6-0-21-31    UserID [21]    Transaction Complete 
2017-12-6-0-21-31    UserID [27]    Transaction Complete 
2017-12-6-0-21-31    UserID [10]    Transaction Complete 
2017-12-6-0-21-31    UserID [13]    Transaction Complete 
2017-12-6-0-21-31    UserID [28]    Transaction Complete 
2017-12-6-0-21-31    UserID [6]    Transaction Complete 
2017-12-6-0-21-31    UserID [23]    Transaction Complete 
2017-12-6-0-21-31    UserID [1]    Transaction Complete 
2017-12-6-0-21-31    UserID [0]    Transaction Complete 
2017-12-6-0-21-31    UserID [17]    Transaction Complete 
2017-12-6-0-21-31    UserID [2]    Transaction Complete 
2017-12-6-0-21-31    UserID [11]    Transaction Complete 
2017-12-6-0-21-31    UserID [18]    Transaction Complete 
2017-12-6-0-21-31    UserID [7]    Transaction Complete 
2017-12-6-0-21-31    UserID [4]    Transaction Complete 
2017-12-6-0-21-31    UserID [3]    Transaction Complete 
2017-12-6-0-21-31    UserID [22]    Transaction Complete 
2017-12-6-0-21-31    UserID [14]    Transaction Complete 
2017-12-6-0-21-31    UserID [19]    Transaction Complete 
2017-12-6-0-21-31    UserID [26]    Transaction Complete 
2017-12-6-0-21-31    UserID [12]    Transaction Complete 
2017-12-6-0-21-31    UserID [20]    Transaction Complete 
2017-12-6-0-21-31    UserID [5]    Transaction Complete 
2017-12-6-0-21-31    UserID [15]    Transaction Complete 
2017-12-6-0-21-31    UserID [16]    Transaction Complete 
2017-12-6-0-21-31    UserID [25]    Transaction Complete 
2017-12-6-0-21-31    UserID [24]    Transaction Complete 
2017-12-6-0-21-31    UserID [29]    Transaction Complete 
2017-12-6-0-21-31    UserID [9]    Transaction Complete 
2017-12-6-0-21-31    UserID [8]    Transaction Complete 
2017-12-6-0-21-32    UserID [15]    Transaction Complete 
2017-12-6-0-21-32    UserID [21]    Transaction Complete 
2017-12-6-0-21-32    UserID [12]    Transaction Complete 
2017-12-6-0-21-32    UserID [5]    Transaction Complete 
2017-12-6-0-21-32    UserID [11]    Transaction Complete 
2017-12-6-0-21-32    UserID [28]    Transaction Complete 
2017-12-6-0-21-32    UserID [4]    Transaction Complete 
2017-12-6-0-21-32    UserID [0]    Transaction Complete 
2017-12-6-0-21-32    UserID [20]    Transaction Complete 
2017-12-6-0-21-32    UserID [24]    Transaction Complete 
2017-12-6-0-21-32    UserID [23]    Transaction Complete 
2017-12-6-0-21-32    UserID [27]    Transaction Complete 
2017-12-6-0-21-32    UserID [10]    Transaction Complete 
2017-12-6-0-21-32    UserID [7]    Transaction Complete 
2017-12-6-0-21-32    UserID [2]    Transaction Complete 
2017-12-6-0-21-32    UserID [13]    Transaction Complete 
2017-12-6-0-21-32    UserID [17]    Transaction Complete 
2017-12-6-0-21-32    UserID [16]    Transaction Complete 
2017-12-6-0-21-32    UserID [18]    Transaction Complete 
2017-12-6-0-21-32    UserID [25]    Transaction Complete 
2017-12-6-0-21-32    UserID [14]    Transaction Complete 
2017-12-6-0-21-32    UserID [9]    Transaction Complete 
2017-12-6-0-21-32    UserID [22]    Transaction Complete 
2017-12-6-0-21-32    UserID [6]    Transaction Complete 
2017-12-6-0-21-32    UserID [1]    Transaction Complete 
2017-12-6-0-21-33    UserID [26]    Transaction Complete 
2017-12-6-0-21-33    UserID [29]    Transaction Complete 
2017-12-6-0-21-33    UserID [19]    Transaction Complete 
2017-12-6-0-21-33    UserID [8]    Transaction Complete 
2017-12-6-0-21-33    UserID [3]    Transaction Complete 
2017-12-6-0-21-33    UserID [15]    Transaction Complete 
2017-12-6-0-21-33    UserID [5]    Transaction Complete 
2017-12-6-0-21-33    UserID [21]    Transaction Complete 
2017-12-6-0-21-33    UserID [28]    Transaction Complete 
2017-12-6-0-21-33    UserID [10]    Transaction Complete 
2017-12-6-0-21-33    UserID [7]    Transaction Complete 
2017-12-6-0-21-33    UserID [27]    Transaction Complete 
2017-12-6-0-21-33    UserID [11]    Transaction Complete 
2017-12-6-0-21-33    UserID [12]    Transaction Complete 
2017-12-6-0-21-33    UserID [25]    Transaction Complete 
2017-12-6-0-21-33    UserID [13]    Transaction Complete 
2017-12-6-0-21-33    UserID [2]    Transaction Complete 
2017-12-6-0-21-33    UserID [17]    Transaction Complete 
2017-12-6-0-21-33    UserID [0]    Transaction Complete 
2017-12-6-0-21-33    UserID [4]    Transaction Complete 
2017-12-6-0-21-33    UserID [16]    Transaction Complete 
2017-12-6-0-21-34    UserID [18]    Transaction Complete 
2017-12-6-0-21-34    UserID [14]    Transaction Complete 
2017-12-6-0-21-34    UserID [24]    Transaction Complete 
2017-12-6-0-21-34    UserID [22]    Transaction Complete 
2017-12-6-0-21-34    UserID [1]    Transaction Complete 
2017-12-6-0-21-34    UserID [20]    Transaction Complete 
2017-12-6-0-21-34    UserID [9]    Transaction Complete 
2017-12-6-0-21-34    UserID [26]    Transaction Complete 
2017-12-6-0-21-34    UserID [23]    Transaction Complete 
2017-12-6-0-21-34    UserID [3]    Transaction Complete 
2017-12-6-0-21-34    UserID [8]    Transaction Complete 
2017-12-6-0-21-34    UserID [29]    Transaction Complete 
2017-12-6-0-21-34    UserID [6]    Transaction Complete 
2017-12-6-0-21-34    UserID [19]    Transaction Complete 
2017-12-6-0-21-34    UserID [28]    Transaction Complete 
2017-12-6-0-21-34    UserID [15]    Transaction Complete 
2017-12-6-0-21-34    UserID [21]    Transaction Complete 
2017-12-6-0-21-34    UserID [5]    Transaction Complete 
2017-12-6-0-21-34    UserID [10]    Transaction Complete 
2017-12-6-0-21-35    UserID [27]    Transaction Complete 
2017-12-6-0-21-35    UserID [4]    Transaction Complete 
2017-12-6-0-21-35    UserID [14]    Transaction Complete 
2017-12-6-0-21-35    UserID [9]    Transaction Complete 
2017-12-6-0-21-35    UserID [11]    Transaction Complete 
2017-12-6-0-21-35    UserID [0]    Transaction Complete 
2017-12-6-0-21-35    UserID [24]    Transaction Complete 
2017-12-6-0-21-35    UserID [16]    Transaction Complete 
2017-12-6-0-21-35    UserID [25]    Transaction Complete 
2017-12-6-0-21-35    UserID [1]    Transaction Complete 
2017-12-6-0-21-35    UserID [7]    Transaction Complete 
2017-12-6-0-21-35    UserID [26]    Transaction Complete 
2017-12-6-0-21-35    UserID [20]    Transaction Complete 
2017-12-6-0-21-35    UserID [22]    Transaction Complete 
2017-12-6-0-21-35    UserID [12]    Transaction Complete 
2017-12-6-0-21-35    UserID [17]    Transaction Complete 
2017-12-6-0-21-35    UserID [13]    Transaction Complete 
2017-12-6-0-21-35    UserID [6]    Transaction Complete 
2017-12-6-0-21-35    UserID [18]    Transaction Complete 
2017-12-6-0-21-35    UserID [8]    Transaction Complete 
2017-12-6-0-21-35    UserID [29]    Transaction Complete 
2017-12-6-0-21-35    UserID [19]    Transaction Complete 
2017-12-6-0-21-35    UserID [23]    Transaction Complete 
2017-12-6-0-21-35    UserID [28]    Transaction Complete 
2017-12-6-0-21-35    UserID [2]    Transaction Complete 
2017-12-6-0-21-35    UserID [15]    Transaction Complete 
2017-12-6-0-21-35    UserID [3]    Transaction Complete 
2017-12-6-0-21-35    UserID [5]    Transaction Complete 
2017-12-6-0-21-35    UserID [21]    Transaction Complete 
2017-12-6-0-21-36    UserID [11]    Transaction Complete 
2017-12-6-0-21-36    UserID [10]    Transaction Complete 
2017-12-6-0-21-36    UserID [14]    Transaction Complete 
2017-12-6-0-21-36    UserID [4]    Transaction Complete 
2017-12-6-0-21-36    UserID [9]    Transaction Complete 
2017-12-6-0-21-36    UserID [17]    Transaction Complete 
2017-12-6-0-21-36    UserID [25]    Transaction Complete 
2017-12-6-0-21-36    UserID [13]    Transaction Complete 
2017-12-6-0-21-36    UserID [0]    Transaction Complete 
2017-12-6-0-21-36    UserID [24]    Transaction Complete 
2017-12-6-0-21-36    UserID [1]    Transaction Complete 
2017-12-6-0-21-36    UserID [20]    Transaction Complete 
2017-12-6-0-21-36    UserID [18]    Transaction Complete 
2017-12-6-0-21-36    UserID [7]    Transaction Complete 
2017-12-6-0-21-36    UserID [6]    Transaction Complete 
2017-12-6-0-21-36    UserID [16]    Transaction Complete 
2017-12-6-0-21-36    UserID [26]    Transaction Complete 
2017-12-6-0-21-36    UserID [28]    Transaction Complete 
2017-12-6-0-21-36    UserID [19]    Transaction Complete 
2017-12-6-0-21-36    UserID [8]    Transaction Complete 
2017-12-6-0-21-36    UserID [12]    Transaction Complete 
2017-12-6-0-21-36    UserID [23]    Transaction Complete 
2017-12-6-0-21-36    UserID [29]    Transaction Complete 
2017-12-6-0-21-36    UserID [15]    Transaction Complete 
2017-12-6-0-21-36    UserID [3]    Transaction Complete 
2017-12-6-0-21-36    UserID [21]    Transaction Complete 
2017-12-6-0-21-36    UserID [5]    Transaction Complete 
2017-12-6-0-21-36    UserID [27]    Transaction Complete 
2017-12-6-0-21-36    UserID [22]    Transaction Complete 
2017-12-6-0-21-37    UserID [11]    Transaction Complete 
2017-12-6-0-21-37    UserID [14]    Transaction Complete 
2017-12-6-0-21-37    UserID [10]    Transaction Complete 
2017-12-6-0-21-37    UserID [13]    Transaction Complete 
2017-12-6-0-21-37    UserID [0]    Transaction Complete 
2017-12-6-0-21-37    UserID [18]    Transaction Complete 
2017-12-6-0-21-37    UserID [4]    Transaction Complete 
2017-12-6-0-21-37    UserID [17]    Transaction Complete 
2017-12-6-0-21-37    UserID [25]    Transaction Complete 
2017-12-6-0-21-37    UserID [2]    Transaction Complete 
2017-12-6-0-21-37    UserID [20]    Transaction Complete 
2017-12-6-0-21-37    UserID [24]    Transaction Complete 
2017-12-6-0-21-37    UserID [16]    Transaction Complete 
2017-12-6-0-21-37    UserID [6]    Transaction Complete 
2017-12-6-0-21-37    UserID [9]    Transaction Complete 
2017-12-6-0-21-37    UserID [7]    Transaction Complete 
2017-12-6-0-21-37    UserID [1]    Transaction Complete 
2017-12-6-0-21-37    UserID [26]    Transaction Complete 
2017-12-6-0-21-37    UserID [19]    Transaction Complete 
2017-12-6-0-21-37    UserID [29]    Transaction Complete 
2017-12-6-0-21-37    UserID [8]    Transaction Complete 
2017-12-6-0-21-37    UserID [23]    Transaction Complete 
2017-12-6-0-21-37    UserID [3]    Transaction Complete 
2017-12-6-0-21-37    UserID [12]    Transaction Complete 
2017-12-6-0-21-37    UserID [28]    Transaction Complete 
2017-12-6-0-21-38    UserID [5]    Transaction Complete 
2017-12-6-0-21-38    UserID [11]    Transaction Complete 
