2017-11-8-16-3-26    UserID [41]    Transaction Complete 
2017-11-8-16-3-26    UserID [39]    Transaction Complete 
2017-11-8-16-3-26    UserID [16]    Transaction Complete 
2017-11-8-16-3-26    UserID [47]    Transaction Complete 
2017-11-8-16-3-26    UserID [15]    Transaction Complete 
2017-11-8-16-3-26    UserID [42]    Transaction Complete 
2017-11-8-16-3-26    UserID [20]    Transaction Complete 
2017-11-8-16-3-26    UserID [12]    Transaction Complete 
2017-11-8-16-3-26    UserID [49]    Transaction Complete 
2017-11-8-16-3-26    UserID [10]    Transaction Complete 
2017-11-8-16-3-26    UserID [7]    Transaction Complete 
2017-11-8-16-3-26    UserID [0]    Transaction Complete 
2017-11-8-16-3-26    UserID [44]    Transaction Complete 
2017-11-8-16-3-26    UserID [28]    Transaction Complete 
2017-11-8-16-3-26    UserID [29]    Transaction Complete 
2017-11-8-16-3-26    UserID [18]    Transaction Complete 
2017-11-8-16-3-26    UserID [4]    Transaction Complete 
2017-11-8-16-3-26    UserID [32]    Transaction Complete 
2017-11-8-16-3-26    UserID [13]    Transaction Complete 
2017-11-8-16-3-26    UserID [25]    Transaction Complete 
2017-11-8-16-3-26    UserID [9]    Transaction Complete 
2017-11-8-16-3-26    UserID [40]    Transaction Complete 
2017-11-8-16-3-26    UserID [46]    Transaction Complete 
2017-11-8-16-3-26    UserID [30]    Transaction Complete 
2017-11-8-16-3-26    UserID [14]    Transaction Complete 
2017-11-8-16-3-26    UserID [5]    Transaction Complete 
2017-11-8-16-3-26    UserID [23]    Transaction Complete 
2017-11-8-16-3-26    UserID [1]    Transaction Complete 
2017-11-8-16-3-26    UserID [22]    Transaction Complete 
2017-11-8-16-3-26    UserID [2]    Transaction Complete 
2017-11-8-16-3-26    UserID [17]    Transaction Complete 
2017-11-8-16-3-26    UserID [26]    Transaction Complete 
2017-11-8-16-3-27    UserID [43]    Transaction Complete 
2017-11-8-16-3-27    UserID [27]    Transaction Complete 
2017-11-8-16-3-27    UserID [11]    Transaction Complete 
2017-11-8-16-3-27    UserID [36]    Transaction Complete 
2017-11-8-16-3-27    UserID [38]    Transaction Complete 
2017-11-8-16-3-27    UserID [31]    Transaction Complete 
2017-11-8-16-3-27    UserID [35]    Transaction Complete 
2017-11-8-16-3-27    UserID [48]    Transaction Complete 
2017-11-8-16-3-27    UserID [41]    Transaction Complete 
2017-11-8-16-3-27    UserID [37]    Transaction Complete 
2017-11-8-16-3-27    UserID [24]    Transaction Complete 
2017-11-8-16-3-27    UserID [39]    Transaction Complete 
2017-11-8-16-3-27    UserID [6]    Transaction Complete 
2017-11-8-16-3-27    UserID [3]    Transaction Complete 
2017-11-8-16-3-27    UserID [49]    Transaction Complete 
2017-11-8-16-3-27    UserID [34]    Transaction Complete 
2017-11-8-16-3-27    UserID [20]    Transaction Complete 
2017-11-8-16-3-27    UserID [47]    Transaction Complete 
2017-11-8-16-3-27    UserID [28]    Transaction Complete 
2017-11-8-16-3-27    UserID [25]    Transaction Complete 
2017-11-8-16-3-27    UserID [0]    Transaction Complete 
2017-11-8-16-3-27    UserID [45]    Transaction Complete 
2017-11-8-16-3-27    UserID [5]    Transaction Complete 
2017-11-8-16-3-27    UserID [23]    Transaction Complete 
2017-11-8-16-3-27    UserID [29]    Transaction Complete 
2017-11-8-16-3-27    UserID [16]    Transaction Complete 
2017-11-8-16-3-27    UserID [46]    Transaction Complete 
2017-11-8-16-3-28    UserID [9]    Transaction Complete 
2017-11-8-16-3-28    UserID [40]    Transaction Complete 
2017-11-8-16-3-28    UserID [4]    Transaction Complete 
2017-11-8-16-3-28    UserID [19]    Transaction Complete 
2017-11-8-16-3-28    UserID [36]    Transaction Complete 
2017-11-8-16-3-28    UserID [43]    Transaction Complete 
2017-11-8-16-3-28    UserID [33]    Transaction Complete 
2017-11-8-16-3-28    UserID [1]    Transaction Complete 
2017-11-8-16-3-28    UserID [10]    Transaction Complete 
2017-11-8-16-3-28    UserID [21]    Transaction Complete 
2017-11-8-16-3-28    UserID [13]    Transaction Complete 
2017-11-8-16-3-28    UserID [15]    Transaction Complete 
2017-11-8-16-3-28    UserID [48]    Transaction Complete 
2017-11-8-16-3-28    UserID [7]    Transaction Complete 
2017-11-8-16-3-28    UserID [42]    Transaction Complete 
2017-11-8-16-3-28    UserID [8]    Transaction Complete 
2017-11-8-16-3-28    UserID [44]    Transaction Complete 
2017-11-8-16-3-28    UserID [6]    Transaction Complete 
2017-11-8-16-3-28    UserID [18]    Transaction Complete 
2017-11-8-16-3-28    UserID [11]    Transaction Complete 
2017-11-8-16-3-28    UserID [22]    Transaction Complete 
2017-11-8-16-3-28    UserID [30]    Transaction Complete 
2017-11-8-16-3-28    UserID [31]    Transaction Complete 
2017-11-8-16-3-28    UserID [2]    Transaction Complete 
2017-11-8-16-3-28    UserID [12]    Transaction Complete 
2017-11-8-16-3-28    UserID [41]    Transaction Complete 
2017-11-8-16-3-28    UserID [3]    Transaction Complete 
2017-11-8-16-3-28    UserID [32]    Transaction Complete 
2017-11-8-16-3-28    UserID [39]    Transaction Complete 
2017-11-8-16-3-28    UserID [17]    Transaction Complete 
2017-11-8-16-3-28    UserID [14]    Transaction Complete 
2017-11-8-16-3-28    UserID [38]    Transaction Complete 
2017-11-8-16-3-28    UserID [28]    Transaction Complete 
2017-11-8-16-3-28    UserID [47]    Transaction Complete 
2017-11-8-16-3-28    UserID [24]    Transaction Complete 
2017-11-8-16-3-28    UserID [26]    Transaction Complete 
2017-11-8-16-3-29    UserID [35]    Transaction Complete 
2017-11-8-16-3-29    UserID [33]    Transaction Complete 
2017-11-8-16-3-29    UserID [25]    Transaction Complete 
2017-11-8-16-3-29    UserID [19]    Transaction Complete 
2017-11-8-16-3-29    UserID [37]    Transaction Complete 
2017-11-8-16-3-29    UserID [40]    Transaction Complete 
2017-11-8-16-3-29    UserID [42]    Transaction Complete 
2017-11-8-16-3-29    UserID [23]    Transaction Complete 
2017-11-8-16-3-29    UserID [27]    Transaction Complete 
2017-11-8-16-3-29    UserID [20]    Transaction Complete 
2017-11-8-16-3-29    UserID [10]    Transaction Complete 
2017-11-8-16-3-29    UserID [49]    Transaction Complete 
2017-11-8-16-3-29    UserID [1]    Transaction Complete 
2017-11-8-16-3-29    UserID [3]    Transaction Complete 
2017-11-8-16-3-29    UserID [5]    Transaction Complete 
2017-11-8-16-3-29    UserID [4]    Transaction Complete 
2017-11-8-16-3-29    UserID [13]    Transaction Complete 
2017-11-8-16-3-29    UserID [16]    Transaction Complete 
2017-11-8-16-3-29    UserID [8]    Transaction Complete 
2017-11-8-16-3-29    UserID [29]    Transaction Complete 
2017-11-8-16-3-29    UserID [44]    Transaction Complete 
2017-11-8-16-3-29    UserID [34]    Transaction Complete 
2017-11-8-16-3-29    UserID [9]    Transaction Complete 
2017-11-8-16-3-29    UserID [22]    Transaction Complete 
2017-11-8-16-3-29    UserID [0]    Transaction Complete 
2017-11-8-16-3-29    UserID [31]    Transaction Complete 
2017-11-8-16-3-29    UserID [45]    Transaction Complete 
2017-11-8-16-3-29    UserID [43]    Transaction Complete 
2017-11-8-16-3-29    UserID [2]    Transaction Complete 
2017-11-8-16-3-29    UserID [15]    Transaction Complete 
2017-11-8-16-3-29    UserID [21]    Transaction Complete 
2017-11-8-16-3-29    UserID [14]    Transaction Complete 
2017-11-8-16-3-29    UserID [39]    Transaction Complete 
2017-11-8-16-3-29    UserID [47]    Transaction Complete 
2017-11-8-16-3-30    UserID [11]    Transaction Complete 
2017-11-8-16-3-30    UserID [24]    Transaction Complete 
2017-11-8-16-3-30    UserID [30]    Transaction Complete 
2017-11-8-16-3-30    UserID [6]    Transaction Complete 
2017-11-8-16-3-30    UserID [38]    Transaction Complete 
2017-11-8-16-3-30    UserID [41]    Transaction Complete 
2017-11-8-16-3-30    UserID [18]    Transaction Complete 
2017-11-8-16-3-30    UserID [46]    Transaction Complete 
2017-11-8-16-3-30    UserID [17]    Transaction Complete 
2017-11-8-16-3-30    UserID [7]    Transaction Complete 
2017-11-8-16-3-30    UserID [9]    Transaction Complete 
2017-11-8-16-3-30    UserID [37]    Transaction Complete 
2017-11-8-16-3-30    UserID [40]    Transaction Complete 
2017-11-8-16-3-30    UserID [36]    Transaction Complete 
2017-11-8-16-3-30    UserID [23]    Transaction Complete 
2017-11-8-16-3-30    UserID [26]    Transaction Complete 
2017-11-8-16-3-30    UserID [28]    Transaction Complete 
2017-11-8-16-3-30    UserID [44]    Transaction Complete 
2017-11-8-16-3-30    UserID [3]    Transaction Complete 
2017-11-8-16-3-30    UserID [35]    Transaction Complete 
2017-11-8-16-3-30    UserID [29]    Transaction Complete 
2017-11-8-16-3-30    UserID [19]    Transaction Complete 
2017-11-8-16-3-30    UserID [1]    Transaction Complete 
2017-11-8-16-3-30    UserID [10]    Transaction Complete 
2017-11-8-16-3-30    UserID [31]    Transaction Complete 
2017-11-8-16-3-30    UserID [27]    Transaction Complete 
2017-11-8-16-3-30    UserID [33]    Transaction Complete 
2017-11-8-16-3-31    UserID [0]    Transaction Complete 
2017-11-8-16-3-31    UserID [25]    Transaction Complete 
2017-11-8-16-3-31    UserID [8]    Transaction Complete 
2017-11-8-16-3-31    UserID [12]    Transaction Complete 
2017-11-8-16-3-31    UserID [48]    Transaction Complete 
2017-11-8-16-3-31    UserID [42]    Transaction Complete 
2017-11-8-16-3-31    UserID [2]    Transaction Complete 
2017-11-8-16-3-31    UserID [20]    Transaction Complete 
2017-11-8-16-3-31    UserID [43]    Transaction Complete 
2017-11-8-16-3-31    UserID [34]    Transaction Complete 
2017-11-8-16-3-31    UserID [13]    Transaction Complete 
2017-11-8-16-3-31    UserID [32]    Transaction Complete 
2017-11-8-16-3-31    UserID [41]    Transaction Complete 
2017-11-8-16-3-31    UserID [6]    Transaction Complete 
2017-11-8-16-3-31    UserID [45]    Transaction Complete 
2017-11-8-16-3-31    UserID [5]    Transaction Complete 
2017-11-8-16-3-31    UserID [15]    Transaction Complete 
2017-11-8-16-3-31    UserID [11]    Transaction Complete 
2017-11-8-16-3-31    UserID [7]    Transaction Complete 
2017-11-8-16-3-31    UserID [39]    Transaction Complete 
2017-11-8-16-3-31    UserID [16]    Transaction Complete 
2017-11-8-16-3-31    UserID [24]    Transaction Complete 
2017-11-8-16-3-31    UserID [21]    Transaction Complete 
2017-11-8-16-3-31    UserID [17]    Transaction Complete 
2017-11-8-16-3-31    UserID [49]    Transaction Complete 
2017-11-8-16-3-31    UserID [9]    Transaction Complete 
2017-11-8-16-3-31    UserID [22]    Transaction Complete 
2017-11-8-16-3-31    UserID [4]    Transaction Complete 
2017-11-8-16-3-31    UserID [28]    Transaction Complete 
2017-11-8-16-3-31    UserID [44]    Transaction Complete 
2017-11-8-16-3-31    UserID [26]    Transaction Complete 
2017-11-8-16-3-31    UserID [25]    Transaction Complete 
2017-11-8-16-3-32    UserID [10]    Transaction Complete 
2017-11-8-16-3-32    UserID [1]    Transaction Complete 
2017-11-8-16-3-32    UserID [29]    Transaction Complete 
2017-11-8-16-3-32    UserID [42]    Transaction Complete 
2017-11-8-16-3-32    UserID [23]    Transaction Complete 
2017-11-8-16-3-32    UserID [38]    Transaction Complete 
2017-11-8-16-3-32    UserID [47]    Transaction Complete 
2017-11-8-16-3-32    UserID [37]    Transaction Complete 
2017-11-8-16-3-32    UserID [36]    Transaction Complete 
2017-11-8-16-3-32    UserID [40]    Transaction Complete 
2017-11-8-16-3-32    UserID [46]    Transaction Complete 
2017-11-8-16-3-32    UserID [39]    Transaction Complete 
2017-11-8-16-3-32    UserID [14]    Transaction Complete 
2017-11-8-16-3-32    UserID [3]    Transaction Complete 
2017-11-8-16-3-32    UserID [43]    Transaction Complete 
2017-11-8-16-3-32    UserID [31]    Transaction Complete 
2017-11-8-16-3-32    UserID [2]    Transaction Complete 
2017-11-8-16-3-32    UserID [18]    Transaction Complete 
2017-11-8-16-3-32    UserID [13]    Transaction Complete 
2017-11-8-16-3-32    UserID [41]    Transaction Complete 
2017-11-8-16-3-32    UserID [16]    Transaction Complete 
2017-11-8-16-3-32    UserID [12]    Transaction Complete 
2017-11-8-16-3-32    UserID [28]    Transaction Complete 
2017-11-8-16-3-32    UserID [26]    Transaction Complete 
2017-11-8-16-3-32    UserID [27]    Transaction Complete 
2017-11-8-16-3-32    UserID [48]    Transaction Complete 
2017-11-8-16-3-32    UserID [4]    Transaction Complete 
2017-11-8-16-3-32    UserID [0]    Transaction Complete 
2017-11-8-16-3-32    UserID [19]    Transaction Complete 
2017-11-8-16-3-32    UserID [8]    Transaction Complete 
2017-11-8-16-3-32    UserID [34]    Transaction Complete 
2017-11-8-16-3-32    UserID [30]    Transaction Complete 
2017-11-8-16-3-32    UserID [20]    Transaction Complete 
2017-11-8-16-3-32    UserID [6]    Transaction Complete 
2017-11-8-16-3-32    UserID [32]    Transaction Complete 
2017-11-8-16-3-33    UserID [45]    Transaction Complete 
2017-11-8-16-3-33    UserID [42]    Transaction Complete 
2017-11-8-16-3-33    UserID [11]    Transaction Complete 
2017-11-8-16-3-33    UserID [5]    Transaction Complete 
2017-11-8-16-3-33    UserID [35]    Transaction Complete 
2017-11-8-16-3-33    UserID [9]    Transaction Complete 
2017-11-8-16-3-33    UserID [10]    Transaction Complete 
2017-11-8-16-3-33    UserID [7]    Transaction Complete 
2017-11-8-16-3-33    UserID [17]    Transaction Complete 
2017-11-8-16-3-33    UserID [23]    Transaction Complete 
2017-11-8-16-3-33    UserID [2]    Transaction Complete 
2017-11-8-16-3-33    UserID [3]    Transaction Complete 
2017-11-8-16-3-33    UserID [25]    Transaction Complete 
2017-11-8-16-3-33    UserID [24]    Transaction Complete 
2017-11-8-16-3-33    UserID [15]    Transaction Complete 
2017-11-8-16-3-33    UserID [44]    Transaction Complete 
2017-11-8-16-3-33    UserID [22]    Transaction Complete 
2017-11-8-16-3-33    UserID [49]    Transaction Complete 
2017-11-8-16-3-33    UserID [40]    Transaction Complete 
2017-11-8-16-3-33    UserID [38]    Transaction Complete 
2017-11-8-16-3-33    UserID [1]    Transaction Complete 
2017-11-8-16-3-33    UserID [43]    Transaction Complete 
2017-11-8-16-3-33    UserID [33]    Transaction Complete 
2017-11-8-16-3-33    UserID [29]    Transaction Complete 
2017-11-8-16-3-33    UserID [30]    Transaction Complete 
2017-11-8-16-3-33    UserID [21]    Transaction Complete 
2017-11-8-16-3-33    UserID [47]    Transaction Complete 
2017-11-8-16-3-33    UserID [12]    Transaction Complete 
2017-11-8-16-3-33    UserID [37]    Transaction Complete 
2017-11-8-16-3-34    UserID [14]    Transaction Complete 
2017-11-8-16-3-34    UserID [39]    Transaction Complete 
2017-11-8-16-3-34    UserID [16]    Transaction Complete 
2017-11-8-16-3-34    UserID [38]    Transaction Complete 
2017-11-8-16-3-34    UserID [46]    Transaction Complete 
2017-11-8-16-3-34    UserID [17]    Transaction Complete 
2017-11-8-16-3-34    UserID [27]    Transaction Complete 
2017-11-8-16-3-34    UserID [28]    Transaction Complete 
2017-11-8-16-3-34    UserID [23]    Transaction Complete 
2017-11-8-16-3-34    UserID [41]    Transaction Complete 
2017-11-8-16-3-34    UserID [48]    Transaction Complete 
2017-11-8-16-3-34    UserID [13]    Transaction Complete 
2017-11-8-16-3-34    UserID [26]    Transaction Complete 
2017-11-8-16-3-34    UserID [20]    Transaction Complete 
2017-11-8-16-3-34    UserID [31]    Transaction Complete 
2017-11-8-16-3-34    UserID [5]    Transaction Complete 
2017-11-8-16-3-34    UserID [42]    Transaction Complete 
2017-11-8-16-3-34    UserID [30]    Transaction Complete 
2017-11-8-16-3-34    UserID [19]    Transaction Complete 
2017-11-8-16-3-34    UserID [36]    Transaction Complete 
2017-11-8-16-3-34    UserID [2]    Transaction Complete 
2017-11-8-16-3-34    UserID [11]    Transaction Complete 
2017-11-8-16-3-34    UserID [4]    Transaction Complete 
2017-11-8-16-3-34    UserID [43]    Transaction Complete 
2017-11-8-16-3-34    UserID [29]    Transaction Complete 
2017-11-8-16-3-34    UserID [0]    Transaction Complete 
2017-11-8-16-3-34    UserID [21]    Transaction Complete 
2017-11-8-16-3-34    UserID [45]    Transaction Complete 
2017-11-8-16-3-34    UserID [32]    Transaction Complete 
2017-11-8-16-3-34    UserID [15]    Transaction Complete 
2017-11-8-16-3-34    UserID [6]    Transaction Complete 
2017-11-8-16-3-34    UserID [9]    Transaction Complete 
2017-11-8-16-3-34    UserID [34]    Transaction Complete 
2017-11-8-16-3-34    UserID [40]    Transaction Complete 
2017-11-8-16-3-34    UserID [49]    Transaction Complete 
2017-11-8-16-3-34    UserID [18]    Transaction Complete 
2017-11-8-16-3-34    UserID [10]    Transaction Complete 
2017-11-8-16-3-34    UserID [22]    Transaction Complete 
2017-11-8-16-3-35    UserID [35]    Transaction Complete 
2017-11-8-16-3-35    UserID [3]    Transaction Complete 
2017-11-8-16-3-35    UserID [33]    Transaction Complete 
2017-11-8-16-3-35    UserID [8]    Transaction Complete 
2017-11-8-16-3-35    UserID [25]    Transaction Complete 
2017-11-8-16-3-35    UserID [7]    Transaction Complete 
2017-11-8-16-3-35    UserID [37]    Transaction Complete 
2017-11-8-16-3-35    UserID [46]    Transaction Complete 
2017-11-8-16-3-36    UserID [1]    Transaction Complete 
2017-11-8-16-3-36    UserID [44]    Transaction Complete 
2017-11-8-16-3-36    UserID [14]    Transaction Complete 
2017-11-8-16-3-36    UserID [39]    Transaction Complete 
2017-11-8-16-3-36    UserID [12]    Transaction Complete 
2017-11-8-16-3-36    UserID [16]    Transaction Complete 
2017-11-8-16-3-36    UserID [49]    Transaction Complete 
2017-11-8-16-3-36    UserID [47]    Transaction Complete 
2017-11-8-16-3-36    UserID [38]    Transaction Complete 
2017-11-8-16-3-36    UserID [48]    Transaction Complete 
2017-11-8-16-3-36    UserID [28]    Transaction Complete 
2017-11-8-16-3-36    UserID [19]    Transaction Complete 
2017-11-8-16-3-36    UserID [13]    Transaction Complete 
2017-11-8-16-3-36    UserID [42]    Transaction Complete 
2017-11-8-16-3-36    UserID [24]    Transaction Complete 
2017-11-8-16-3-36    UserID [20]    Transaction Complete 
2017-11-8-16-3-36    UserID [27]    Transaction Complete 
2017-11-8-16-3-36    UserID [18]    Transaction Complete 
2017-11-8-16-3-36    UserID [31]    Transaction Complete 
2017-11-8-16-3-36    UserID [15]    Transaction Complete 
2017-11-8-16-3-36    UserID [21]    Transaction Complete 
2017-11-8-16-3-36    UserID [4]    Transaction Complete 
2017-11-8-16-3-36    UserID [29]    Transaction Complete 
2017-11-8-16-3-36    UserID [40]    Transaction Complete 
2017-11-8-16-3-36    UserID [33]    Transaction Complete 
2017-11-8-16-3-36    UserID [5]    Transaction Complete 
2017-11-8-16-3-36    UserID [41]    Transaction Complete 
2017-11-8-16-3-36    UserID [17]    Transaction Complete 
2017-11-8-16-3-36    UserID [23]    Transaction Complete 
2017-11-8-16-3-36    UserID [10]    Transaction Complete 
2017-11-8-16-3-36    UserID [6]    Transaction Complete 
2017-11-8-16-3-37    UserID [8]    Transaction Complete 
2017-11-8-16-3-37    UserID [11]    Transaction Complete 
2017-11-8-16-3-37    UserID [45]    Transaction Complete 
2017-11-8-16-3-37    UserID [25]    Transaction Complete 
2017-11-8-16-3-37    UserID [35]    Transaction Complete 
2017-11-8-16-3-37    UserID [30]    Transaction Complete 
2017-11-8-16-3-37    UserID [0]    Transaction Complete 
2017-11-8-16-3-37    UserID [6]    Transaction Complete 
2017-11-8-16-3-37    UserID [36]    Transaction Complete 
2017-11-8-16-3-37    UserID [27]    Transaction Complete 
2017-11-8-16-3-37    UserID [32]    Transaction Complete 
2017-11-8-16-3-37    UserID [18]    Transaction Complete 
2017-11-8-16-3-37    UserID [34]    Transaction Complete 
2017-11-8-16-3-37    UserID [37]    Transaction Complete 
2017-11-8-16-3-37    UserID [1]    Transaction Complete 
2017-11-8-16-3-37    UserID [9]    Transaction Complete 
2017-11-8-16-3-37    UserID [2]    Transaction Complete 
2017-11-8-16-3-37    UserID [38]    Transaction Complete 
